ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1cb84,CUS_0x1cce,July,Tomh,32,573-65-2004,Entrepreneur,20618.07,1434.1725,9,7,27,5,"Payday Loan, Debt Consolidation Loan, Student Loan, Student Loan, and Debt Consolidation Loan",35,15,9.76,12,Bad,1424.45,25.80135803072998,12.4,Yes,48.5,78.43255697195785,Low Spent Small Value Payments,306.5305633210667,Poor
0x1cb85,CUS_0x1cce,August,Tomh,32,573-65-2004,Entrepreneur,20618.07,1434.1725,9,7,27,1,"Payday Loan, Debt Consolidation Loan, Student Loan, Student Loan, and Debt Consolidation Loan",34,15,9.76,6,Bad,1424.45,34.756377681830216,0.0,Yes,48.5,103.99618690132444,Low Spent Small Value Payments,280.96693339170014,Poor
0x1cb8a,CUS_0x6144,January,Steven C.I,26,277-90-0066,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",19,23,4.23,7,Bad,1706.05,30.46329392783492,19.2,Unknown,11.6,15.558120579103528,High Spent Large Value Payments,296.4063564252564,Standard
0x1cb8b,CUS_0x6144,February,Unknown,26,277-90-0066,Unknown,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",27,26,4.23,7,Bad,1706.05,33.21362218889962,19.3,Yes,11.6,53.175597984269885,Low Spent Small Value Payments,308.78887902009,Poor
0x1cb8c,CUS_0x6144,March,Steven C.I,26,277-90-0066,Manager,7091.66,835.9716666666667,70,7,15,2,"Credit-Builder Loan, and Student Loan",22,21,4.23,7,Bad,1706.05,32.51508706326125,0.0,Yes,11.6,76.86818833962754,Unknown,275.0962886647324,Poor
0x1cb8d,CUS_0x6144,April,Unknown,26,277-90-0066,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,14,4.23,7,Bad,1706.05,25.449414433955948,19.5,Yes,11.6,13.367747354202454,High Spent Medium Value Payments,308.59672965015744,Standard
0x1cb8e,CUS_0x6144,May,Steven C.I,26,277-90-0066,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,21,4.23,12,Bad,1706.05,39.72555395117926,19.6,Yes,11.6,41.198766759650006,High Spent Small Value Payments,290.7657102447099,Standard
0x1cb8f,CUS_0x6144,June,Steven C.I,26,277-90-0066,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,23,4.23,12,Bad,1706.05,35.18996712228999,19.7,Yes,11.6,0.0,High Spent Medium Value Payments,312.0804567837537,Standard
0x1cb90,CUS_0x6144,July,Steven C.I,26,277-90-0066,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,25,4.23,12,Bad,1706.05,32.65850855745499,19.8,Yes,11.6,69.87568163916636,Low Spent Small Value Payments,292.0887953651935,Poor
0x1cb91,CUS_0x6144,August,Steven C.I,26,,Manager,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,14,4.23,12,Bad,1706.05,35.29059509827715,19.8,Yes,11.6,26.13088785164386,High Spent Small Value Payments,305.83358915271606,Poor
0x1cb96,CUS_0x7f56,January,Unknown,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,5.3100000000000005,6,Unknown,2679.53,29.13576185955433,11.9,Yes,47.4,125.34245683154758,Low Spent Medium Value Payments,243.2316844451663,Poor
0x1cb97,CUS_0x7f56,February,Mutikaniu,40,309-09-9287,Architect,17646.92,1470.5766666666666,1,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,9.31,6,Bad,2679.53,35.10143561349452,12.0,Yes,47.4,65.43763208375903,Low Spent Small Value Payments,313.13650919295486,Poor
0x1cb98,CUS_0x7f56,March,Mutikaniu,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,9.31,6,Bad,2679.53,23.43664916290931,12.1,Yes,47.4,109.64926301770674,Low Spent Medium Value Payments,258.9248782590072,Poor
0x1cb99,CUS_0x7f56,April,Mutikaniu,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,9.31,6,Bad,2679.53,27.60175562606459,12.2,Yes,47.4,77.47395582798583,Low Spent Large Value Payments,281.10018544872804,Poor
0x1cb9a,CUS_0x7f56,May,Mutikaniu,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,23,3.3100000000000005,8,Bad,2679.53,25.766796827574534,12.2,Yes,47.4,61.06110671746986,Low Spent Small Value Payments,317.5130345592441,Poor
0x1cb9b,CUS_0x7f56,June,Mutikaniu,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,23,9.31,8,Bad,2679.53,26.91659586489571,12.3,Yes,47.4,48.378561217924,High Spent Medium Value Payments,290.19558005878986,Poor
0x1cb9c,CUS_0x7f56,July,Mutikaniu,40,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,9.31,8,Unknown,2679.53,27.19725121687305,12.4,Yes,47.4,0.0,Low Spent Small Value Payments,293.73662731840176,Poor
0x1cb9d,CUS_0x7f56,August,Mutikaniu,41,309-09-9287,Architect,17646.92,1359.5766666666666,6,5,29,5,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",41,24,9.31,8,Bad,2679.53,22.49347074018184,12.5,Yes,47.4,46.099029308010294,Low Spent Medium Value Payments,322.47511196870363,Poor
0x1cba2,CUS_0x746,January,Guptax,24,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",20,20,1.32,1,Good,193.48,31.157842291949333,26.2,No,94.0,188.00322636415055,Low Spent Large Value Payments,556.4672197010854,Standard
0x1cba3,CUS_0x746,February,Guptax,24,351-34-4180,Journalist,71172.68,5931.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",20,20,1.32,1,Good,193.48,31.97611222175948,26.2,No,94.0,55.22950403431686,High Spent Large Value Payments,659.2409420309191,Standard
0x1cba4,CUS_0x746,March,Guptax,24,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",20,20,1.32,1,Good,193.48,30.875390962363163,26.3,No,94.0,174.05081113225071,High Spent Medium Value Payments,550.4196349329851,Good
0x1cba6,CUS_0x746,May,Unknown,24,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",20,20,1.32,1,Good,193.48,33.83212280128538,26.5,No,94.0,221.81404559379175,Low Spent Small Value Payments,542.6564004714442,Standard
0x1cba7,CUS_0x746,June,Guptax,24,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",15,20,1.32,1,Good,193.48,24.717290384467287,26.6,No,94.0,89.14293386473196,High Spent Medium Value Payments,635.3275122005042,Good
0x1cba8,CUS_0x746,July,Guptax,24,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,1,"Personal Loan, and Auto Loan",20,20,1.32,1,Good,193.48,37.30728565668499,26.7,No,94.0,116.59358524907675,High Spent Medium Value Payments,607.8768608161593,Good
0x1cba9,CUS_0x746,August,Guptax,25,351-34-4180,Journalist,71172.68,5685.056666666666,4,5,11,2,"Personal Loan, and Auto Loan",20,20,0.0,6,Good,193.48,38.213993589167735,26.8,No,94.0,121.14987071456706,High Spent Medium Value Payments,603.3205753506691,Good
0x1cbae,CUS_0x5a0c,January,Leila Abboudi,25,309-33-8401,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",30,12,1.3099999999999996,7,Standard,1250.71,30.616891728835512,18.9,Yes,223.5,108.10942696551771,High Spent Large Value Payments,587.0921944833044,Poor
0x1cbaf,CUS_0x5a0c,February,Leila Abboudi,25,309-33-8401,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",30,11,7.31,7,Unknown,1250.71,37.938836050022786,0.0,Yes,223.5,350.88369797298606,Low Spent Large Value Payments,374.3179234758361,Poor
0x1cbb0,CUS_0x5a0c,March,Leila Abboudi,26,309-33-8401,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",26,12,7.31,7,Standard,1250.71,36.00373154471779,19.1,Yes,223.5,129.8678694119273,High Spent Large Value Payments,565.3337520368948,Poor
0x1cbb1,CUS_0x5a0c,April,Leila Abboudi,26,309-33-8401,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",30,15,7.31,7,Unknown,1250.71,26.405469234816803,19.2,Yes,223.5,69.90247826356153,High Spent Large Value Payments,625.2991431852606,Poor
0x1cbb2,CUS_0x5a0c,May,Leila Abboudi,26,309-33-8401,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",30,12,7.31,7,Standard,1250.71,25.6226661062696,19.2,Yes,223.5,388.73464040589965,Low Spent Medium Value Payments,346.46698104292244,Poor
0x1cbb3,CUS_0x5a0c,June,Leila Abboudi,26,,Developer,82892.52,6786.71,9,7,32,4,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",30,12,7.31,7,Unknown,1250.71,30.735416716682213,19.3,Yes,223.5,203.6277883862584,High Spent Medium Value Payments,501.5738330625637,Poor
0x1cbb4,CUS_0x5a0c,July,Leila Abboudi,26,309-33-8401,Developer,82892.52,6786.71,9,8,32,1,"Personal Loan, Personal Loan, Payday Loan, and Payday Loan",33,9,7.31,7,Standard,1250.71,29.52356167720555,19.4,Unknown,223.5,520.1542721892374,Low Spent Medium Value Payments,215.0473492595847,Poor
0x1cbc6,CUS_0x3bc6,January,Jonesh,26,037-16-8686,Manager,14414.25,1201.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,25,6.74,8,Bad,2558.21,38.53032958829743,0.0,Yes,82.2,102.50881692899893,Low Spent Large Value Payments,220.41424047022755,Poor
0x1cbc7,CUS_0x3bc6,February,Jonesh,26,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",52,26,6.74,8,Bad,2558.21,30.62082802430375,9.3,Yes,82.2,169.0936531930141,Unknown,173.8294042062124,Poor
0x1cbc8,CUS_0x3bc6,March,Unknown,26,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,24,6.74,8,Bad,2558.21,25.4543859189746,9.4,Yes,82.2,0.0,Low Spent Small Value Payments,181.1591762122493,Poor
0x1cbc9,CUS_0x3bc6,April,Jonesh,27,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,25,0.7400000000000002,8,Unknown,2558.21,35.815505581410065,9.5,Yes,82.2,125.78298445290942,Low Spent Small Value Payments,217.14007294631705,Poor
0x1cbca,CUS_0x3bc6,May,Jonesh,27,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,3,6.74,8,Bad,2558.21,32.75294534384067,9.6,Yes,82.2,67.74652153685906,Unknown,245.1765358623674,Poor
0x1cbcb,CUS_0x3bc6,June,Jonesh,27,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",50,25,1.7400000000000002,8,Bad,2558.21,29.866545588971405,9.7,Yes,82.2,121.22024643262984,Low Spent Large Value Payments,201.70281096659664,Standard
0x1cbcc,CUS_0x3bc6,July,Jonesh,27,037-16-8686,Manager,14414.25,1351.1875,10,10,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,24,6.74,8,Bad,2558.21,38.13363208964189,0.0,Yes,82.2,120.19689191272352,Low Spent Small Value Payments,222.7261654865029,Standard
0x1cbcd,CUS_0x3bc6,August,Unknown,27,037-16-8686,Manager,14414.25,1351.1875,9,9,16,9,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, and Student Loan",47,28,6.74,10,Bad,2558.21,34.570424602250114,9.8,Yes,82.2,47.86626156933074,Low Spent Small Value Payments,295.0567958298957,Poor
0x1cbd2,CUS_0x2b84,January,Philip Blenkinsopu,38,867-04-9641,Musician,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,16,8.83,5,Unknown,609.41,26.71142877479063,5.4,Yes,39.0,59.35348531220911,High Spent Medium Value Payments,318.2348478302013,Standard
0x1cbd3,CUS_0x2b84,February,Philip Blenkinsopu,38,867-04-9641,Musician,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,20,8.83,5,Standard,609.41,28.816823286085864,5.5,Yes,39.0,99.76387529336702,Low Spent Large Value Payments,297.82445784904337,Standard
0x1cbd4,CUS_0x2b84,March,Philip Blenkinsopu,38,867-04-9641,Musician,21275.22,1772.9350000000002,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",4,19,8.83,5,Unknown,609.41,35.64902385560926,5.6,Yes,39.0,153.0209803008159,Low Spent Large Value Payments,244.5673528415945,Standard
0x1cbd5,CUS_0x2b84,April,Philip Blenkinsopu,38,867-04-9641,Musician,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,19,8.83,8,Unknown,609.41,36.192371439785205,5.7,Yes,39.0,65.51654177017606,Low Spent Large Value Payments,332.0717913722344,Poor
0x1cbd6,CUS_0x2b84,May,Philip Blenkinsopu,16,867-04-9641,Unknown,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",3,46,12.83,8,Unknown,609.41,31.112795865217887,5.8,Yes,39.0,92.00663715983428,Low Spent Small Value Payments,325.58169598257615,Poor
0x1cbd7,CUS_0x2b84,June,Philip Blenkinsopu,39,867-04-9641,Musician,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,14,8.83,8,Standard,609.41,27.77005695062872,5.8,Yes,39.0,134.52437315141051,Low Spent Large Value Payments,263.063959991,Poor
0x1cbd8,CUS_0x2b84,July,Philip Blenkinsopu,39,867-04-9641,Musician,21275.22,1772.9350000000002,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,22,8.83,8,Standard,609.41,27.015018476446876,5.9,Yes,39.0,73.60558298228726,High Spent Small Value Payments,313.9827501601232,Poor
0x1cbd9,CUS_0x2b84,August,Unknown,39,867-04-9641,Musician,21275.22,1665.9350000000004,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,19,8.83,8,Unknown,609.41,29.587493004344942,6.0,Yes,39.0,116.40935344616972,Unknown,301.1789796962408,Poor
0x1cbde,CUS_0x2b57,January,Herbst-Baylissi,36,475-16-8677,Unknown,29337.5,2321.7916666666665,9,7,8,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,22,1.41,12,Bad,1784.61,32.36186053541379,14.8,Yes,164.3,257.87942639114084,Low Spent Small Value Payments,99.98623960900416,Standard
0x1cbe0,CUS_0x2b57,March,Herbst-Baylissi,36,475-16-8677,Manager,29337.5,2321.7916666666665,9,7,20,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,22,1.41,12,Bad,1784.61,29.26886350961084,14.9,Yes,164.3,89.80193814279373,Unknown,258.0637278573513,Standard
0x1cbe2,CUS_0x2b57,May,Herbst-Baylissi,37,475-16-8677,Manager,29337.5,2321.7916666666665,9,7,2,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,20,0.0,12,Bad,1784.61,28.142781334242912,15.1,Yes,164.3,195.60058182504864,Low Spent Large Value Payments,142.26508417509638,Standard
0x1cbe3,CUS_0x2b57,June,Herbst-Baylissi,37,475-16-8677,Manager,29337.5,2321.7916666666665,9,7,20,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,14,1.41,15,Unknown,1784.61,30.78674688470843,15.2,Yes,164.3,44.95749344833718,Unknown,262.9081725518078,Standard
0x1cbe4,CUS_0x2b57,July,Herbst-Baylissi,37,475-16-8677,Manager,29337.5,2321.7916666666665,9,7,20,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,22,2.41,15,Bad,1784.61,29.96430196485817,15.2,Yes,164.3,143.68169971640282,High Spent Small Value Payments,184.1839662837422,Standard
0x1cbe5,CUS_0x2b57,August,Herbst-Baylissi,37,475-16-8677,Manager,29337.5,2321.7916666666665,9,7,20,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,24,1.41,15,Bad,1784.61,32.35806646002741,15.3,Yes,164.3,306.148408684995,Low Spent Small Value Payments,51.71725731515002,Standard
0x1cbea,CUS_0x4f01,January,Unknown,28,729-37-0827,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,28,8.91,6,Bad,2176.5,26.523336538213773,8.8,Yes,122.1,89.31436805919662,High Spent Medium Value Payments,310.56160595297274,Poor
0x1cbeb,CUS_0x4f01,February,Selam Gebrekidank,28,,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",53,14,8.91,6,Bad,2176.5,36.26176832191342,8.9,Yes,122.1,242.5600033171,Low Spent Small Value Payments,197.31597069506935,Poor
0x1cbec,CUS_0x4f01,March,Selam Gebrekidank,28,729-37-0827,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,25,8.91,6,Unknown,2176.5,37.26042300677957,9.0,Yes,122.1,41.22941542233863,High Spent Medium Value Payments,358.64655858983076,Poor
0x1cbed,CUS_0x4f01,April,Selam Gebrekidank,16,729-37-0827,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",51,25,8.91,6,Unknown,2176.5,34.699611510574734,9.1,Yes,122.1,362.63587527041193,Low Spent Small Value Payments,77.24009874175745,Poor
0x1cbee,CUS_0x4f01,May,Selam Gebrekidank,28,729-37-0827,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,22,8.91,6,Bad,2176.5,30.79125179679293,9.2,Yes,122.1,24.21991147204957,Unknown,365.65606254011976,Poor
0x1cbef,CUS_0x4f01,June,Selam Gebrekidank,29,729-37-0827,Lawyer,31241.2,2603.4333333333334,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",51,25,8.91,6,Unknown,2176.5,35.93596855124778,9.2,Yes,122.1,188.65092696750023,Low Spent Small Value Payments,251.2250470446691,Poor
0x1cbf0,CUS_0x4f01,July,Selam Gebrekidank,29,729-37-0827,Lawyer,31241.2,2719.433333333333,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,28,8.91,6,Bad,2176.5,37.37607902392048,9.3,Yes,122.1,170.4526736614412,High Spent Small Value Payments,239.4233003507282,Poor
0x1cbf1,CUS_0x4f01,August,Selam Gebrekidank,29,729-37-0827,Lawyer,31241.2,2603.4333333333334,6,8,17,5,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, and Student Loan",48,25,15.91,6,Unknown,2176.5,24.2661450854007,9.4,Yes,122.1,112.5697824634877,Low Spent Medium Value Payments,317.3061915486817,Poor
0x1cbf6,CUS_0x4f85,January,Steven C.K,29,468-37-9994,Writer,17282.84,1326.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,16,12.27,7,Unknown,1982.41,38.652558594845814,6.9,Yes,86.0,145.34534379690226,Low Spent Small Value Payments,191.2696863799596,Poor
0x1cbf7,CUS_0x4f85,February,Steven C.K,29,468-37-9994,Writer,17282.84,1326.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,19,12.27,7,Standard,1982.41,35.64123107140392,7.0,Yes,86.0,19.880379120273687,High Spent Large Value Payments,266.7346510565882,Standard
0x1cbf8,CUS_0x4f85,March,Steven C.K,29,468-37-9994,Writer,17282.84,1440.236666666667,7,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,16,12.27,7,Standard,1982.41,23.61116384108909,7.1,Yes,86.0,171.57077012409042,Low Spent Small Value Payments,165.04426005277145,Poor
0x1cbf9,CUS_0x4f85,April,Steven C.K,29,468-37-9994,Writer,17282.84,1440.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,16,12.27,7,Standard,1982.41,27.923031814060696,7.2,Yes,86.0,99.24699761166102,Low Spent Medium Value Payments,227.3680325652008,Poor
0x1cbfa,CUS_0x4f85,May,Steven C.K,29,468-37-9994,Writer,17282.84,1326.236666666667,6,4,23,1,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,16,16.27,7,Standard,1982.41,37.32784927782461,7.2,Unknown,86.0,35.71830922244939,Unknown,270.89672095441244,Poor
0x1cbfb,CUS_0x4f85,June,Steven C.K,30,468-37-9994,Writer,17282.84,1326.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,16,19.27,7,Standard,1982.41,35.875800658485424,7.3,Yes,86.0,91.30668682165891,Low Spent Small Value Payments,245.3083433552029,Poor
0x1cbfc,CUS_0x4f85,July,Steven C.K,30,468-37-9994,Writer,17282.84,1326.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",8,17,13.27,7,Standard,1982.41,33.47533060208237,7.4,Yes,86.0,72.04835487188872,High Spent Small Value Payments,234.5666753049731,Poor
0x1cbfd,CUS_0x4f85,August,Unknown,30,,Writer,17282.84,1326.236666666667,6,4,23,7,"Personal Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",13,16,13.27,7,Standard,1982.41,27.814423892537533,7.5,Yes,86.0,74.09906717944374,Unknown,262.5159629974181,Poor
0x1cc02,CUS_0x7c84,January,Jim Finklew,26,899-41-0548,Architect,31615.0,2657.583333333333,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,10,15.31,6,Standard,330.21,39.926521681628905,19.2,Yes,66.6,102.108880523454,High Spent Medium Value Payments,347.0145661137692,Standard
0x1cc05,CUS_0x7c84,April,Jim Finklew,26,899-41-0548,Architect,31615.0,2634.5833333333335,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,14,15.31,6,Standard,330.21,36.12171401903357,0.0,Yes,66.6,297.1110852691648,Low Spent Small Value Payments,192.0123613680584,Standard
0x1cc06,CUS_0x7c84,May,Jim Finklew,26,899-41-0548,Architect,31615.0,2657.583333333333,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,8,15.31,6,Standard,330.21,33.45860350885531,19.5,Yes,66.6,67.436729684142,High Spent Large Value Payments,371.68671695308126,Standard
0x1cc07,CUS_0x7c84,June,Jim Finklew,26,899-41-0548,Architect,31615.0,2657.583333333333,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,10,19.31,6,Standard,330.21,23.30015547775328,19.6,Yes,66.6,99.21457883972448,High Spent Medium Value Payments,349.9088677974988,Standard
0x1cc08,CUS_0x7c84,July,Jim Finklew,27,899-41-0548,Architect,31615.0,2657.583333333333,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,13,21.31,6,Standard,330.21,34.67712483278097,19.7,Yes,66.6,174.37096047140147,High Spent Small Value Payments,284.7524861658218,Standard
0x1cc09,CUS_0x7c84,August,Jim Finklew,27,899-41-0548,Architect,31615.0,2657.583333333333,7,4,5,4,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",12,10,15.31,7,Standard,330.21,31.58354764297325,19.8,Yes,66.6,252.90589739818896,Low Spent Small Value Payments,236.2175492390343,Standard
0x1cc0e,CUS_0xc8c,January,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,19,0.0,0,Standard,267.04,37.17594877802463,24.4,No,25.6,100.60402007938195,Low Spent Small Value Payments,270.19281421372904,Standard
0x1cc0f,CUS_0xc8c,February,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,14,6.76,0,Unknown,267.04,40.31438549023363,24.5,No,25.6,29.397335820769747,Low Spent Large Value Payments,321.39949847234124,Standard
